title,authors,journal_info,abstract,pmid,search_query
Protocol for characterizing biomolecular condensates through live-cell imaging and analysis.,"Richter Grant, Maurel Cindy, Hogan Alison, Radford Rowan A W, Lee Albert et al.",STAR protocols (2025),"Biomolecular condensates are important targets of investigation due to their physiological functions as well as their roles in neurodegenerative diseases, cancer, and drug delivery. Here, we present a protocol for characterizing biomolecular condensates across three confocal microscopy-based modalities, namely, subcellular localization, fluorescent recovery after photobleaching (FRAP), and time lapse analysis of mobility and fission/fusion events. We detail optimized image acquisition parameters and describe steps for analysis workflows utilizing ImageJ macros and plugins, including 2D and 3D analysis approaches.",40779395,Medical Image Analysis
"Influencing Factors and Satisfaction with Body and Genital Image in Women Undergoing Genital Cosmetic Surgery: A Randomized, Cross-Sectional Study.","Nahidi Fatemeh, Payne Elana, Alavi-Arjas Fatemeh, Simbar Masoumeh, Majd Hamid Alavi et al.",Aesthetic plastic surgery (2025),The trend of female genital cosmetic surgery (FGCS) is growing. Aesthetic concerns are cited as the primary reason for female genital cosmetic surgery (FGCS).,40779047,Medical Image Analysis
General Purpose Deep Learning Attenuation Correction Improves Diagnostic Accuracy of SPECT MPI: A Multicenter Study.,"Shanbhag Aakash D, Miller Robert J H, Lemley Mark, Kavanagh Paul, Liang Joanna X et al.",JACC. Cardiovascular imaging (2025),"Single-photon emission computed tomography (SPECT) myocardial perfusion imaging (MPI) uses computed tomography (CT)-based attenuation correction (AC) to improve diagnostic accuracy. Deep learning (DL) has the potential to generate synthetic AC images, as an alternative to CT-based AC.",40778900,Medical Image Analysis
Senescent cell heterogeneity and responses to senolytic treatment are related to cell cycle status during senescence induction.,"Neri Francesco, Zheng Shuyuan, Watson Mark A, Desprez Pierre-Yves, Gerencser Akos A et al.",Aging (2025),"Cellular senescence has been strongly linked to aging and age-related diseases. It is well established that the phenotype of senescent cells is highly heterogeneous and influenced by their cell type and senescence-inducing stimulus. Recent single-cell RNA-sequencing studies identified heterogeneity within senescent cell populations. However, proof of functional differences between such subpopulations is lacking. To identify functionally distinct senescent cell subpopulations, we employed high-content image analysis to measure senescence marker expression in primary human endothelial cells and fibroblasts. We found that G2-arrested senescent cells feature higher senescence marker expression than G1-arrested senescent cells. To investigate functional differences, we compared IL-6 secretion and response to ABT263 senolytic treatment in G1 and G2 senescent cells. We determined that G2-arrested senescent cells secrete more IL-6 and are more sensitive to ABT263 than G1-arrested cells. We hypothesize that cell cycle dependent DNA content is a key contributor to the heterogeneity within senescent cell populations. This study demonstrates the existence of functionally distinct senescent subpopulations even in culture. This data provides the first evidence of selective cell response to senolytic treatment among senescent cell subpopulations. Overall, this study emphasizes the importance of considering the senescent cell heterogeneity in the development of future senolytic therapies.",40778874,Medical Image Analysis
Five-Year Clinical and MRI-Based Outcomes After Cartilage Repair With or Without ACL Reconstruction: Worse Clinical Outcome after ACL Reconstruction Does not Affect Cartilage Repair Tissue Quality.,"Koenig Felix R M, Vetchy Veronika, Wollner Gregor, Kern Maximilian, Raudner Marcus et al.",Cartilage (2025),"ObjectivesCartilage repair (CR) surgery and anterior cruciate ligament reconstruction (ACL-R) are common joint procedures, particularly in younger patients. However, the impact of prior or concurrent ACL-R on the outcomes of CR remains uncertain. This study aimed to evaluate whether ACL-R affects the structural quality and clinical outcomes of CR tissue.MethodsIn this retrospective multicenter study, 71 patients undergoing CR were followed up with magnetic resonance imaging (MRI) and clinical evaluations at 3, 12, and 60 months. Of these, 22 patients underwent ACL-R before or during CR. Morphological assessment was performed using Magnetic Resonance Observation of Cartilage Repair Tissue (MOCART) 2.0 scores; compositional analysis included T2 mapping (n = 45). Patient-reported outcome measures (PROM) were assessed at all time points. Statistical tests included the Mann-Whitney U-test, Wilcoxon signed-rank test, and simulation-based power analysis.ResultsMOCART 2.0 scores and T2 mapping values showed no significant group differences at any time point. Both groups demonstrated significant improvements in PROMs from baseline to 60 months. However, at 60 months, the ACL-R group had significantly lower PROMs than the non-ACL-R group.ConclusionAlthough long-term clinical outcomes were worse in patients with ACL-R, all PROMs improved significantly from baseline to 60 months in both groups. MRI showed no significant differences in focal CR tissue quality, suggesting structural success regardless of ACL-R. While ACL-R patients remain at higher risk of joint degeneration, they can still experience mid-term clinical benefit from CR. These findings support its use in ACL-R patients when joint function is properly restored and expectations are managed.",40778441,Medical Image Analysis
A novel deep learning model based on multimodal contrast-enhanced ultrasound dynamic video for predicting occult lymph node metastasis in papillary thyroid carcinoma.,"Liu Rongwei, Yuan Fengqin, Wang Biaoyang, Chen Weihua, Ye Jun et al.",Frontiers in endocrinology (2025),This study aimed to evaluate the value of constructing a multimodal deep-learning video model based on 2D ultrasound and contrast-enhanced ultrasound (CEUS) dynamic video for the preoperative prediction of OLNM in papillary thyroid carcinoma (PTC) patients.,40778281,Medical Image Analysis
Artificial Intelligence-based Approaches for Characterizing Plaque Components From Intravascular Optical Coherence Tomography Imaging: Integration Into Clinical Decision Support Systems.,"Sperti Michela, Cardaci Camilla, Bruno Francesco, Shah Syed Taimoor Hussain, Panagiotopoulos Konstantinos et al.",Reviews in cardiovascular medicine (2025),"Intravascular optical coherence tomography (IVOCT) is emerging as an effective imaging technique for accurately characterizing coronary atherosclerotic plaques. This technique provides detailed information on plaque morphology and composition, enabling the identification of high-risk features associated with coronary artery disease and adverse cardiovascular events. However, despite advancements in imaging technology and image assessment, the adoption of IVOCT in clinical practice remains limited. Manual plaque assessment by experts is time-consuming, prone to errors, and affected by high inter-observer variability. To increase productivity, precision, and reproducibility, researchers are increasingly integrating artificial intelligence (AI)-based techniques into IVOCT analysis pipelines. Machine learning algorithms, trained on labelled datasets, have demonstrated robust classification of various plaque types. Deep learning models, particularly convolutional neural networks, further improve performance by enabling automatic feature extraction. This reduces the reliance on predefined criteria, which often require domain-specific expertise, and allow for more flexible and comprehensive plaque characterization. AI-driven approaches aim to facilitate the integration of IVOCT into routine clinical practice, potentially transforming this technique from a research tool into a powerful aid for clinical decision-making. This narrative review aims to (i) provide a comprehensive overview of AI-based methods for analyzing IVOCT images of coronary arteries, with a focus on plaque characterization, and (ii) explore the clinical translation of AI to IVOCT, highlighting AI-powered tools for plaque characterization currently intended for commercial and/or clinical use. While these technologies represent significant progress, current solutions remain limited in the range of plaque features these methods can assess. Additionally, many of these solutions are confined to specific regulatory or research settings. Therefore, this review highlights the need for further advancements in AI-based IVOCT analysis, emphasizing the importance of additional validation and improved integration with clinical systems to enhance plaque characterization, support clinical decision-making, and advance risk prediction.",40776963,Medical Image Analysis
Med-DGTN: Dynamic Graph Transformer with Adaptive Wavelet Fusion for multi-label medical image classification.,"Zhang Guanyu, Li Yan, Wang Tingting, Shi Guokun, Jin Li et al.",Frontiers in medicine (2025),"Multi-label classification of medical imaging data aims to enable simultaneous identification and diagnosis of multiple diseases, delivering comprehensive clinical decision support for complex conditions. Current methodologies demonstrate limitations in capturing disease co-occurrence patterns and preserving subtle pathological signatures. To address these challenges, we propose Med-DGTN, a dynamically integrated framework designed to advance multi-label classification performance in clinical imaging analytics.",40776911,Medical Image Analysis
Training Needs Analysis on the Conducting Doctor to Doctor Telemedicine Conference/Consultations in Asian Medical Institutions.,"Kudo Kuriko, Ueda Shintaro, Hisada Yukiko, Kekalih Aria, Miyazaki Makoto et al.",Studies in health technology and informatics (2025),"Healthcare disparities in Asia are severe, and doctor-to-doctor (D-to-D) telemedicine conferences/consultations are effective in reducing the gap in knowledge and skills among medical staff. With the growing need to implement online learning in medical institutions in Asia, training programs for information technology technicians and medical staff are needed to conduct such activities. However, the target activities, skills, and other training requirements remain unknown. This study identified the current training needs for conducting D-to-D telemedicine conferences/consultations in Asian medical institutions by surveying the Asia-Pacific Advanced Network Medical Working Group. Public workshops were held in August and December 2023, involving 26 IT engineers and physicians from 18 institutions in 9 countries and 27 participants IT engineers, physicians, and researchers from 24 institutions in 14 countries who presented and discussed activities, technical assistance, and training needs in D-to-D conferences/consultations. A thematic-based qualitative content analysis was conducted on verbatim transcripts of workshop conversations that were recorded and made available online. A total of 187 codes were extracted under four categories: ""Conferences, consultations, webinars and meetings"" (71 codes), ""Live demonstrations"" (37 codes) ""Hybrid conference setup"" (21 codes), and ""Integrating virtual reality technology"" (58 codes). The evolution of information and communication technology has necessitated the expansion of training meant for IT staff to medical staff. However, hurdles in addressing technical issues persist, and training is required to troubleshoot a wide range of video, audio, and videoconferencing systems and networks. The additional needs identified included skills in building video and audio configurations to suit a conference room in hybrid venue setups, stable, high-quality image delivery for live demonstrations, and skills to use virtual reality technologies such as 360-degree video delivery and metaverse platforms.",40776094,Medical Image Analysis
Referential Competencies in Digital Health: A Necessity for the Digital Transformation of Future Clinical Professionals.,"Gutiérrez Sandra, Torres Viviana, Molina Ma Macarena, Corvalán Francisca, García Fabiola et al.",Studies in health technology and informatics (2025),"Digital Health (DH) demands that healthcare professionals adapt their focus, work culture, and patient care approaches. This shift presents training challenges as they need to develop new skills to work efficiently and effectively in this evolving environment. Identifying the key competencies for healthcare professionals offers a clear framework for assessing the knowledge, skills, and attitudes required for optimal performance. The acquisition of competencies by healthcare professionals is a dynamic, ongoing process where they apply knowledge, skills, attitudes, and judgment to effectively practice in various professional scenarios. The National Center for Health Information Systems (CENS) created a Digital Health Competency Model to define the essential knowledge, attitudes, and skills required for professionals to perform competently in this field. This model is based on an analysis of key national and international competency frameworks and incorporates input from experts and stakeholders to adapt these competencies to the national and regional context. It outlines 103 competencies across nine domains for four user groups: Decision Makers, Information and Communication Technologies (ICT) Personnel, Clinicians, and Patients.",40776088,Medical Image Analysis
AI-Assisted Detection Support for Middle Ear Diseases Using Multimodal Large Language Models.,"Chu Yuan-Chia, Lin Kuan-Hsun, Chou Yuan-Chen, Huang Yuan-An, Chen Yen-Chi et al.",Studies in health technology and informatics (2025),"Middle ear diseases, such as otitis media and middle ear effusion, are difficult to accurately detect in primary care. We developed an AI-powered system using Azure OpenAI's GPT-4 Vision, the first multimodal large language model (LLM) applied to analyze otoscopic images and detect ten middle ear conditions. Built with a Model-View-Controller (MVC) architecture, the system processes images in under 5 seconds and provides bilingual (English and Chinese) detection reports with confidence scores and treatment recommendations. This scalable solution integrates advanced image analysis and natural language generation to enhance workflows in telemedicine and primary care settings.",40776019,Medical Image Analysis
Fada: Fetal Accurate Detection AI for Automated Ultrasound Image Analysis and Reporting.,"Shah Uzair, Alzubaidi Mahmood, Alamri Elyas, Agus Marco, Househ Mowafa",Studies in health technology and informatics (2025),"This study introduces Fetal Accurate Detection AI (FADA) an advanced AI-driven framework for generating clinically relevant descriptions from fetal ultrasound images, specifically focused on diverse anatomical structures and views, including trans-abdominal and trans-vaginal imaging modalities. Leveraging the Bootstrapping Language-Image Pre-training (BLIP) architecture, we fine-tuned the model on a dataset comprising 38,723 images. Our methodology incorporates Low-Rank Adaptation (LoRA) for efficient parameter tuning in the image encoder, paired with specialized enhancements to the text decoder for medical vocabulary integration and structured reporting. The system demonstrated extremely high performance, achieving BLEU scores of 0.984 on the validation set and 0.9589 on the test set, showcasing its efficacy in aligning generated descriptions with expert annotations. This innovation bridges the gap between computational advancements and clinical utility, setting a new benchmark for automated medical reporting in prenatal care.",40775991,Medical Image Analysis
A New Approach to Perfusion-Weighted Image Analysis: Measurement via Red-Green-Blue Information Inversion.,"Kim Taeyeon, Kim Youngsoo, Lee Youjin, Kim Injung, Song Seungeon et al.",Studies in health technology and informatics (2025),"This study developed and validated a Python-based program for analyzing the region of interest mean values using red-green-blue (RGB)-reconstructed perfusion-weighted imaging (PWI) data. The program addressed the limitations of traditional source-image-based analysis, including manufacturer dependency, high storage costs, and limited accessibility. High intraclass correlation coefficient (ICC) values for cerebral blood volume and time to peak confirmed the feasibility of this approach, whereas lower ICC values for mean transit time suggested discrepancies between reconstructed RGB images and conventional dynamic susceptibility contrast-based data. Designed with a user-friendly graphical user interface and executable distribution, the program enhances clinical applicability. Future studies should focus on improving the algorithms and validating the approach with multicenter datasets.",40775987,Medical Image Analysis
AIMR-MediTell: Attention-Infused Mask RNN for Medical Image Interpretation and Report Generation.,"Chen Liuliu, Yang Longhao, Bedir Orkun",Studies in health technology and informatics (2025),"Medical diagnostics often rely on the interpretation of complex medical images. However, manual analysis and report generation by medical practitioners are time-consuming, and the inherent ambiguity in chest X-rays presents significant challenges for automated systems in producing interpretable results. To address this, we propose Attention-Infused Mask Recurrent Neural Network (AIMR-MediTell), a deep learning framework integrating instance segmentation using Mask RCNN with attention-based feature extraction to identify and highlight abnormal regions in chest X-rays. This framework also incorporates an encoder-decoder structure with pretrained BioWordVec embeddings to generate explanatory reports based on augmented images. We evaluated AIMR-MediTell on the Open-I dataset, achieving a BLEU-4 score of 0.415, outperforming existing models. Our results demonstrate the effectiveness of the proposed model, showing that incorporating masked regions enhances report accuracy and interpretability. By identifying malfunction areas and automating report generation for X-ray images, our approach has the potential to significantly improve the efficiency and accuracy of medical image analysis.",40775923,Medical Image Analysis
Deep Learning-Based Cascade 3D Kidney Segmentation Method.,"Hao Zixin, Chapman Brian E",Studies in health technology and informatics (2025),"Renal tumors require early diagnosis and precise localization for effective treatment. This study aims to automate renal tumor analysis in abdominal CT images using a cascade 3D U-Net architecture for semantic kidney segmentation. To address challenges like edge detection and small object segmentation, the framework incorporates residual blocks to enhance convergence and efficiency. Comprehensive training configurations, preprocessing, and postprocessing strategies were employed to ensure accurate results. Tested on KiTS2019 data, the method ranked 23rd on the leaderboard (Nov 2024), demonstrating the enhanced cascade 3D U-Net's effectiveness in improving segmentation precision.",40775910,Medical Image Analysis
Building digital histology models of transcriptional tumor programs with generative deep learning for pathology-based precision medicine.,"Hieromnimon Hanna M, Dolezal James, Doytcheva Kristina, Howard Frederick M, Kochanny Sara et al.",Genome medicine (2025),"Precision oncology depends on identifying the biological vulnerabilities of a tumor. Molecular assays, like transcriptomics, provide an information-rich view of the tumor that can be leveraged to inform therapeutic selection. However, the costs of such assays can be prohibitive for clinical translation at scale. Histology-based imaging remains a predominant means of diagnosis that is widely accessible. To more broadly leverage limited molecular datasets, models have been trained to use histology to infer the expression of individual genes or pathways, with varying levels of accuracy and explainability.",40775734,Medical Image Analysis
[The importance of individual knee arthroplasty].,"Buschner Peter, Benignus Christian, Rieger Johannes, Tibesku Carsten O, Beckmann Johannes","Orthopadie (Heidelberg, Germany) (2025)","Conventional knee arthroplasty offers excellent long-term durability. However, when it comes to patient satisfaction, it occasionally falls short of expectations. This is where customized knee arthroplasty comes into play: by utilizing patient-specific implant designs tailored to an individual's unique anatomy, it aims to address some of the limitations associated with standard implants.",40775457,Medical Image Analysis
Machine learning applications in vascular neuroimaging for the diagnosis and prognosis of cognitive impairment and dementia: a systematic review and meta-analysis.,"Lohner Valerie, Badhwar Amanpreet, Detcheverry Flavie E, García Cindy L, Gellersen Helena M et al.",Alzheimer's research & therapy (2025),"Cerebral small vessel disease (CSVD) is a common neurological condition that contributes to strokes, dementia, disability, and mortality worldwide. We conducted a systematic review and meta-analysis to investigate the use of neuroimaging CSVD markers in machine learning (ML) based diagnosis and prognosis of cognitive impairment and dementia, and identify both methodological changes over time and barriers to clinical translation.",40775365,Medical Image Analysis
"Comparative performance of ChatGPT, Gemini, and final-year emergency medicine clerkship students in answering multiple-choice questions: implications for the use of AI in medical education.","Al-Thani Shaikha Nasser, Anjum Shahzad, Bhutta Zain Ali, Bashir Sarah, Majeed Muhammad Azhar et al.",International journal of emergency medicine (2025),"The integration of artificial intelligence (AI) into medical education has gained significant attention, particularly with the emergence of advanced language models, such as ChatGPT and Gemini. While these tools show promise for answering multiple-choice questions (MCQs), their efficacy in specialized domains, such as Emergency Medicine (EM) clerkship, remains underexplored. This study aimed to evaluate and compare the accuracy of ChatGPT, Gemini, and final-year EM students when it comes to answering text-only and image-based MCQs, in order to assess AI's potential for use as a supplementary tool in the field of medical education.",40775272,Medical Image Analysis
Quantitative image analysis of the extracellular matrix of esophageal squamous cell carcinoma and high grade dysplasia via two-photon microscopy.,"Makkithaya Kausalya Neelavara, Chen Wei-Chung, Wu Chun-Chieh, Chen Ming-Chi, Wang Wei-Hsun et al.",Scientific reports (2025),"Squamous cell carcinoma (SCC) and high-grade dysplasia (HGD) are two different pathological entities; however, they sometimes share similarities in histological structure depending on the context. Thus, distinguishing between the two may require careful examination by a pathologist and consideration of clinical findings. Unlike previous studies on cancer diagnosis using two-photon microscopy, quantitative analysis or machine learning (ML) algorithms need to be used to determine the subtle structural changes in images and the structural features that are statistically meaningful in cancer development. In this study, we aimed to quantitatively distinguish between SCC and HGD using two-photon microscopy combined with ML. Tissue samples were categorized into two groups: Group 1, primary SCC vs. metachronous HGD (SCC-HGD) and Group 2, primary HGD vs. metachronous HGD (HGD-HGD). We quantitatively analyzed second harmonic generation (SHG) and two-photon fluorescence (TPF) signals from two-photon microscopy imaging of the extracellular matrix (ECM). Gray-level co-occurrence matrix (GLCM) was used to extract the textural features of the tissue images, and support vector machine (SVM), for classification of the tissue images based on their pathologies. The SHG-based classifiers demonstrated 75%, 84.21%, 95%, and 95.65% for Group 1, Group 2, primary SCC vs. primary HGD, and metachronous HGD (Group 1) vs. metachronous HGD (Group 2), respectively. This integrative approach enabled the characterization of different pathological stages and enhances the understanding of the pathogenic factors involved in the progression of esophageal cancer.",40775026,Medical Image Analysis
An open-source platform for structured annotation and computational workflows in digital pathology research.,"Lianas Luca, Del Rio Mauro, Pireddu Luca, Aspegren Oskar, Giunchi Francesca et al.",Scientific reports (2025),"The rapid evolution of digital pathology has enabled large-scale data acquisition, driving sophisticated clinical research and advancing the development of AI-driven tools. These innovations have also revolutionised histopathological slide review, especially the annotation step (i.e. the process of marking specific areas of interest on glass-mounted tissue samples to add relevant clinical information) by digitising the process, enhancing precision and efficiency, and facilitating collaboration. However, currently available open-source annotation tools typically employ single-label approaches that provide a flat representation of whole-slide images (WSI), limiting their ability to capture the complexity of the diagnosis-significant elements in a detailed and structured way. Furthermore, the difficulty of strictly following precise review protocols and lack of provenance tracking during annotation processes can result in high variability and limit reproducibility and reusability of the collected data. In this work we present the CRS4 Digital Pathology Platform (CDPP), an open-source system for research studies that manages WSI collections and focuses on high-quality, structured annotations, gathered according to well-defined protocols. Its main features include: (1) structured, multi-label morphological and clinical image annotation; (2) support for controlled but customisable annotation protocols; (3) dedicated annotation tools to facilitate enhanced accuracy, efficiency and consistency in the annotation process; and (4) workflow-based computational analysis with integrated provenance tracking. We show how the platform has successfully supported three different studies, demonstrating the CDPP's ability to assist pathologists in the generation of high-quality annotated datasets, also suitable for reuse, in the context of digital pathology research.",40775009,Medical Image Analysis
Photon-counting detector computed tomography meets orthopantomography: a cinematic rendering solution for superior structural visualization.,"Stadlinger B, Engel K, Al-Haj Husain A, Alkadhi H",International journal of oral and maxillofacial surgery (2025),"This technical note introduces an innovative technique for overlaying photorealistic three-dimensional (3D) visualization cinematic renderings of ultra-high-resolution photon-counting detector computed tomography (PCD-CT) scans onto conventional orthopantomography (OPG) images, enhancing visualization and aiding in the detection of subsurface structures and incidental findings. OPG is commonly used to assess dentomaxillofacial conditions, generating a summation image on a two-dimensional (2D) plane through a circular tomographic path. While useful for the initial evaluation, OPG has limitations, such as overlapping structures and restricted soft tissue visualization. More detailed analysis often requires 3D imaging modalities like cone beam computed tomography or conventional computed tomography. Recently introduced PCD-CT provides high-resolution images with lower noise, enhanced soft tissue contrast, and reduced artefacts. A novel technique of overlaying a photorealistic 3D cinematic rendering of a PCD-CT scan onto a conventional 2D OPG image of the same patient is introduced that enhances OPG by revealing subsurface structures such as blood vessels and improves understanding of the 3D anatomy. By associating the 3D anatomy with this 2D image, the technique enhances the clinician's understanding of three-dimensionality and may potentially aid in the detection of incidental findings in OPGs, such as calcifications in the angle of the jaw.",40774873,Medical Image Analysis
"[177Lu]Lu-DOTATATE for Recurrent Meningioma (LUMEN-1, EORTC-2334-BTG): Study Protocol for a Randomized Phase II Trial.","Albert Nathalie L, Tabouret Emeline, Le Rhun Emilie, Sahm Felix, Furtner Julia et al.","Journal of nuclear medicine : official publication, Society of Nuclear Medicine (2025)","There are no established treatment options for patients with meningioma recurring after surgery and radiotherapy. Somatostatin receptor type 2 (SSTR2) is highly expressed in meningiomas, and SSTR2-targeting radionuclide therapy with [177Lu]Lu-DOTATATE has shown potential activity in the treatment of meningioma in uncontrolled and small studies. Methods: EORTC-2334-BTG (LUMEN-1, NCT06326190) is a randomized, multicenter, phase II trial in patients with recurrent World Health Organization (WHO) grade 1, 2, or 3 meningioma. In total, 136 patients will be randomized in a 2:1 ratio to [177Lu]Lu-DOTATATE (≤4 doses of 7.4 GBq given every 4 wk) or local standard of care (hydroxyurea, bevacizumab, sunitinib, octreotide, everolimus, or observation). The main eligibility criteria include age 18 y or older; neuropathologically confirmed meningioma of WHO grade 1, 2, or 3; WHO performance score of 0-2; measurable disease on MRI (≥10 × 10 mm); radiologically documented progression of any existing tumor (growth > 25% or new lesions) or appearance of new lesions within the last 2 y; SSTR positivity by PET imaging (SUVmax > 2.3); at least 1 prior surgery and at least 1 line of radiotherapy; and no prior systemic therapy. The primary efficacy endpoint is locally assessed progression-free survival according to Response Assessment in Neuro-Oncology MRI meningioma criteria, and secondary endpoints include radiologic response rate, overall survival, safety, health-related quality of life, and neurologic function. The trial protocol includes a comprehensive exploratory translational research program with dosimetry and imaging-based and tissue-based investigations. LUMEN-1 was activated in March 2025 and will enroll patients in 35 sites in 10 countries across Europe, with primary endpoint collection planned after 2 y and study completion after 5 y. To our knowledge, EORTC-2334-BTG (LUMEN-1, NCT06326190) is the first prospective randomized trial investigating the efficacy of [177Lu]Lu-DOTATATE in patients with recurrent meningioma.",40774695,Medical Image Analysis
The REgistry of Flow and Perfusion Imaging for Artificial INtelligEnce with PET(REFINE PET): Rationale and Design.,"Ramirez Giselle, Lemley Mark, Shanbhag Aakash, Kwiecinski Jacek, Miller Robert J H et al.",Journal of nuclear cardiology : official publication of the American Society of Nuclear Cardiology (2025),"The REgistry of Flow and Perfusion Imaging for Artificial Intelligence with PET (REFINE PET) was established to collect multicenter PET and associated computed tomography (CT) images, together with clinical data and outcomes, into a comprehensive research resource. REFINE PET will enable validation and development of both standard and novel cardiac PET/CT processing methods.",40774620,Medical Image Analysis
A Hybrid Model for Brain Tumor Classification via Deep Feature Extraction and Optimized Classifier Weighting.,"Chhikara Sarita, Dass Rajeshwar",Biomedical physics & engineering express (2025),"Accurate and automated brain tumor classification is crucial for early treatment planning and effective diagnosis. In this study, we proposed a novel multiclass brain tumor classification approach that utilizes deep features extracted from the pre-trained VGG-16 model, to enhance the classification of brain tumor using Support Vector Machine (SVM) and K-Nearest Neighbours (KNN) with majority voting. VGG-16, effectively captured complex and discriminative features from Magnetic Resonance Images. These features are then utilized for classification using SVM and KNN, leveraging majority voting to combine the decisions of both classifiers to enhance the prediction accuracy. The proposed method is evaluated on the benchmark figshare brain tumor dataset, demonstrating superior performance compared to individual classifiers. Achieved 99.54 % accuracy with the proposed model surpassing the state of the art and existing models. The ensemble approach significantly improves robustness, achieving high classification accuracy and minimizing misclassification errors. The results indicate that the combination of deep feature extraction with ensemble learning can effectively address the challenges of multiclass brain tumor diagnosis, offering a reliable tool for medical image analysis.",40774277,Medical Image Analysis
Contrastive learning and prior knowledge-induced feature extraction network for prediction of high-risk recurrence areas in Gliomas.,"Wu Boya, Cao Jianyun, Xiong Wei, Lv Yanchun, Zhao Guohua et al.",Medical image analysis (2025),"Gliomas can easily recur even after standard treatments, and their recurrence may be related to insufficient radiation doses received by high-risk recurrence areas (HRA). Therefore, HRA prediction can help clinical experts in formulating effective radiotherapy plans. However, research on HRA prediction using early postoperative conventional MRI images with total resection is lacking. This gap is due to multifold challenges, including visually minimal differences between HRA and non-HRA and small dataset size caused by missing follow-up data. A contrastive learning and prior knowledge-induced feature extraction network (CLPKnet) to explore HRA-related features and achieve HRA prediction was proposed in this paper. First, a contrastive and multisequence learning-based encoder was proposed to effectively extract diverse features across multiple MRI sequences around the operative cavity. Specifically, a contrastive learning method was employed to pretrain the encoder, which enabled it to capture subtle differences between HRA and non-HRA regions while mitigating the challenges posed by the limited dataset size. Second, clinical prior knowledge was incorporated into the CLPKnet to guide the model in learning the patterns of glioma growth and improve its discriminative capability for identifying HRA regions. Third, a dual-focus fusion module was utilized to explore important sequential features and spatial regions and effectively fused multisequence features to provide complementary information associated with glioma recurrence. Fourth, to balance clinical needs and task difficulty, we used a patch-based prediction method to predict the recurrent probability. The CLPKnet was validated on a multicenter dataset from four hospitals, and a remarkable performance was achieved. Moreover, the interpretability and robustness of our method were evaluated to illustrate its effectiveness and credibility. Therefore, the CLPKnet displays a great application potential for HRA prediction. The codes will be available at https://github.com/Meiyan88/CLPKnet.",40774099,Medical Image Analysis
Pixel-wise recognition for holistic surgical scene understanding.,"Ayobi Nicolás, Rodríguez Santiago, Pérez Alejandra, Hernández Isabela, Aparicio Nicolás et al.",Medical image analysis (2025),"This paper presents the Holistic and Multi-Granular Surgical Scene Understanding of Prostatectomies (GraSP) dataset, a curated benchmark that models surgical scene understanding as a hierarchy of complementary tasks with varying levels of granularity. Our approach encompasses long-term tasks, such as surgical phase and step recognition, and short-term tasks, including surgical instrument segmentation and atomic visual actions detection. To exploit our proposed benchmark, we introduce the Transformers for Actions, Phases, Steps, and Instrument Segmentation (TAPIS) model, a general architecture that combines a global video feature extractor with localized region proposals from an instrument segmentation model to tackle the multi-granularity of our benchmark. We demonstrate TAPIS's versatility and state-of-the-art performance across different tasks through extensive experimentation on GraSP and alternative benchmarks. This work represents a foundational step forward in Endoscopic Vision, offering a novel framework for future research towards holistic surgical scene understanding.",40774098,Medical Image Analysis
Brain Latent Progression: Individual-based spatiotemporal disease progression on 3D Brain MRIs via latent diffusion.,"Puglisi Lemuel, Alexander Daniel C, Ravì Daniele",Medical image analysis (2025),"The growing availability of longitudinal Magnetic Resonance Imaging (MRI) datasets has facilitated Artificial Intelligence (AI)-driven modeling of disease progression, making it possible to predict future medical scans for individual patients. However, despite significant advancements in AI, current methods continue to face challenges including achieving patient-specific individualization, ensuring spatiotemporal consistency, efficiently utilizing longitudinal data, and managing the substantial memory demands of 3D scans. To address these challenges, we propose Brain Latent Progression (BrLP), a novel spatiotemporal model designed to predict individual-level disease progression in 3D brain MRIs. The key contributions in BrLP are fourfold: (i) it operates in a small latent space, mitigating the computational challenges posed by high-dimensional imaging data; (ii) it explicitly integrates subject metadata to enhance the individualization of predictions; (iii) it incorporates prior knowledge of disease dynamics through an auxiliary model, facilitating the integration of longitudinal data; and (iv) it introduces the Latent Average Stabilization (LAS) algorithm, which (a) enforces spatiotemporal consistency in the predicted progression at inference time and (b) allows us to derive a measure of the uncertainty for the prediction at the global and voxel level. We train and evaluate BrLP on 11,730 T1-weighted (T1w) brain MRIs from 2,805 subjects and validate its generalizability on an external test set comprising 2,257 MRIs from 962 subjects. Our experiments compare BrLP-generated MRI scans with real follow-up MRIs, demonstrating state-of-the-art accuracy compared to existing methods. The code is publicly available at: https://github.com/LemuelPuglisi/BrLP.",40774097,Medical Image Analysis
